parcel,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,D1,D2,DAT,FDOPA,GABAa,H3,M1,MU,NAT,NMDA,VAChT,mGluR5
7Networks_LH_Default_PFC_21,-0.2695918705871846,0.8882166833419565,0.5931496115492078,-0.17454003943743324,0.45400815271965156,-0.6979947200926878,0.4996939305391157,0.4209661676193116,-0.8346873698338519,-0.3564861252730003,-0.7210516864772702,-0.8288707206427895,0.18730652565664468,0.3131205492257136,0.2731058884107576,0.2791544049546725,-0.3574412843684878,-0.42077739507120776,-0.4784558609142493,0.06280316985603614
7Networks_LH_Default_PFC_22,-0.2319922854876174,0.5208744586707287,0.32386283880805616,-0.17903347698299318,0.2177153582638405,-0.7238212462264676,0.43497709653950134,-0.17352209590233303,-0.36640937365207227,-0.37773392064374717,-0.3860360098365442,-0.3117244162366662,0.01998846458275265,-0.12966219692117834,-0.5564596628539823,0.39432471255472956,-0.4110341585622619,0.11993253976633335,-0.321007959387812,-0.35553282778612605
7Networks_LH_Default_PFC_23,-0.40895206354884367,0.5135214000844667,0.5402191866265178,-0.14166436280171266,0.05325418591541117,-0.79815859105023,0.35019360341803707,0.0061928517731046715,-0.9501586032387835,-0.36600479190536117,-1.037033800237059,-1.104244327125627,-0.35055150283292247,0.22993980332046562,-0.072977696544252,0.21719384142357773,-0.7202737584240475,-0.7326390926964604,-0.5156630268191691,-0.5036676280712913
7Networks_LH_Default_PFC_24,-0.2399095256870864,0.46216477070777384,0.24982749896048126,-0.36063983438918823,0.10596521160371523,-0.7459674046482303,0.10631901266435265,-0.07749697313539061,-0.6816632634336528,-0.3689609380364631,-0.9445514489454977,-0.3785959487233739,-0.11394416015853581,0.7559636012397024,-0.15592373051420597,0.2803726444894413,-0.022478683798061366,-0.5281835280142406,-0.3267661321052627,-0.32505180848735954
7Networks_LH_Default_pCunPCC_1,-0.43365076861794116,-1.2156930255115503,-0.05044182098946959,-0.4533247141786666,-1.847371303334769,-0.1340831944010433,-1.8496368400342673,-1.9605140246339372,0.21719606998061228,-0.5745296398742434,-0.05248867145590739,-0.0033040217116590705,0.17747133278673177,-0.7716314852577217,-1.4134510535907263,-0.9977362902181053,-2.1053165860169076,0.24693833156147754,-0.427012362354875,-0.8125099918377187
7Networks_LH_Default_pCunPCC_2,-0.3484538524659061,0.605803539851792,0.6123248851244075,0.05294892606625731,1.0633249652934695,0.1083158161834066,-0.005216556260476985,-0.4897179766212163,0.7869117265020752,-0.3001878971363609,0.1390215771266362,0.07281925475253992,1.316028810918025,0.1060974707417596,0.9010537549403079,-0.7000491211382005,0.40997200045435395,1.5237507455424635,-0.23681366133141626,0.6801566662524057
7Networks_LH_Default_pCunPCC_3,0.19694842952069697,-0.018916124682793977,1.0122760601372884,0.12176748086992106,0.1728544723520828,0.15604251465846056,-0.6428616076165568,-0.2817745056855506,0.8867240693867144,-0.36305525327936367,0.1352509862121453,0.37743170340254,1.4175565365215423,-0.13340951574073526,0.07498811662218995,-0.15930177893193753,-0.5267260516323862,0.8903503739348226,-0.20279221395599867,1.0297409525500598
7Networks_LH_Default_pCunPCC_4,-0.8220957305171788,-1.4319512936973429,-0.600320349903799,-0.8138229551393085,-0.9642581493408048,-0.2742834963659987,-1.0643453100152755,-1.996854821551562,0.09941746700539364,-0.5865041243045603,0.1219778414186872,-0.07257803520160974,-0.1923815910698552,-1.2738734317077698,-1.7174988068435895,-1.1051454497099567,-1.4987570759981852,-0.2259886483924454,-0.2240781876640146,-1.4565492472515225
7Networks_LH_Default_pCunPCC_5,-0.27159356492173925,0.6503911977586984,0.5241044806446334,0.02361063131392109,1.270635231856125,-0.22226905427703167,0.1419689875187626,-0.15408337862926463,0.35502795456254693,-0.2541448074031783,-0.007741384620323912,0.2548826357736631,1.3469187275268566,0.14609174891289617,1.0689534627454966,-0.8177997435564874,0.6926727612862734,1.5707796992603664,-0.269927709423498,1.0744086916579365
7Networks_LH_Default_pCunPCC_6,0.10342995938070869,0.5254980788722446,1.062324704349105,0.33303886280320816,1.4754280903156138,-0.08105480604702692,0.29796394342644195,0.4168405803515866,0.7023474751653777,-0.23797111408373217,0.09147936897717403,0.48794726310125563,1.5499989975687216,0.3882606031846231,1.163897490478261,-0.14487305955466814,0.5844369900004572,1.2327154173106323,-0.17144056552681056,1.5771117276278965
7Networks_LH_Default_pCunPCC_7,0.16272531095269813,0.08121748467945174,0.8993412382529206,0.3434126687416256,0.8892773862512634,0.1657567697220001,0.38044183566181733,0.04013098665836773,0.7126542219838025,-0.29660083296782863,0.19513358529773772,0.36842560355920745,1.1056199432110096,-0.04874534994806143,0.3151444901283453,0.1392645522968207,0.04702557715697755,0.6844642654684472,-0.05522169615626664,1.0465142002980814
7Networks_LH_Default_pCunPCC_8,0.6166300701232439,0.4052097980859987,1.1130103228958756,0.4516834278452219,1.0891255488302174,0.29889659744849956,0.5010114131229598,0.9176472015807586,0.8957255739192279,-0.18153553278496953,0.15143237497383563,0.5170747507457877,1.782491693989228,0.41243821148736776,0.8877113020998428,0.6330831968525427,0.48611380001394894,1.2013941587436046,0.09925808405432163,2.1085863265176994
7Networks_LH_Default_pCunPCC_9,0.651730450358499,0.22226888457819205,0.7260108105206856,0.3168847341373089,0.05659562006853801,0.7004057438554794,0.6492504287407784,0.5376500698756349,0.7192504278795495,-0.22328218692881915,0.24198424599477739,0.6205579508490334,1.1610335813815083,0.5315151356831909,0.20962447730278502,0.8402031498353101,0.5802992779721142,0.518859630375072,0.4072135944517216,1.7682911381225268
7Networks_LH_Default_pCunPCC_10,-0.06037981641029913,0.3380988214794444,0.634347583696082,0.009626315026333673,1.267141262811571,-0.5008910473200722,0.04021435052175919,0.28173435370942773,0.24926165316896418,-0.21433173870260616,-0.3119365879918242,0.536552434676576,1.091815036840784,0.16844664182853922,0.971419704811407,-0.3431611994091906,0.4695330217044217,0.6961950783230114,-0.24265048193662536,1.369803014197176
7Networks_LH_Default_pCunPCC_11,0.14567333485294462,0.17863281223074298,0.6621200415749922,0.21527126899406107,1.3558252446646504,-0.24442178984592625,0.3551163203734141,0.8974768265370274,0.5254778537341008,-0.17108757801702398,0.011663421166168938,0.4814304153447046,0.9900992763403554,0.42018425363311734,1.2283055745084719,0.25888688448442904,0.6247710752068343,1.4004825437553916,-0.08480777388271117,1.7261944502062472
7Networks_RH_Vis_1,1.2273805678459562,-1.2402305062220795,0.22292132507271542,-0.3309241578882088,0.07694399214423199,-0.2574829905571157,0.018781093406460496,0.4503025182109144,0.5850045267372815,0.13149378043741725,0.08118542461510189,0.7860561637838798,-0.052804857339716106,-0.12279765077133212,-0.2704085274577003,0.09256319415306473,-0.2550102267212289,0.1380223692768459,-0.33741108047740365,-0.058966726485781044
7Networks_RH_Vis_2,2.544468347198137,-1.6947480877963017,-0.08276677101813204,-0.20827216488085265,0.43493691952412283,0.3251213174265221,-0.1789931714703429,0.3752529388567034,0.521484455170906,0.1503454385678094,0.3324426563596143,0.5875490635251576,0.21139890540230102,-0.4162632836111044,0.06961966246699951,-0.14846841199029634,-0.38990246965722797,0.044251339766414176,-0.17812344338779298,0.4701074373950127
7Networks_RH_Vis_3,0.45301820978184115,-0.7338441361617432,0.055186915858246643,-0.5222766571806017,0.320158613166837,-0.5273098828286022,0.1845243902943606,0.378631113492759,0.31728288082436323,-0.08892234061914235,0.09454125101384145,0.5339806944577048,0.8492334933038841,-0.23179322385586248,-0.390865723849502,-0.2810636685717862,0.17419904048604282,0.6110200335361174,-0.30097269236390656,-0.30578162979981166
7Networks_RH_Vis_4,0.23682214217234582,-0.24411301228984628,0.33231396021436804,-0.4052051550047243,-0.16121055065702697,-0.5160070170193235,-0.13978032181958736,0.07549331324553639,-0.2934159623507498,-0.20955426564037508,-0.1110315343724585,0.3916129444724405,0.6994762914872343,-0.225530807419742,-0.17487007187230977,-1.0613730809843414,0.2195396902572681,0.07160459110177261,-0.45252837547657576,-0.6693647963741116
7Networks_RH_Vis_5,0.16123291178985064,-0.6062680051452017,0.2080309437838814,-0.1868317216054469,0.24764725181882355,-0.05695452969384576,0.0009311256451481136,-0.3381192519397224,0.41860981425781363,-0.09825822819171424,0.05725397121991591,-0.29475204004647154,1.3209108009249406,-0.39934120664778405,0.02560880049876983,-0.6738191020688978,-0.17402183973587512,0.8298385451214431,-0.3030711002980499,0.06651141708345272
7Networks_RH_Vis_6,-0.712727739557323,-0.23838168247995092,0.15132487652197457,-0.5985147495501809,0.2059489860541219,-0.45443915767581733,0.09107676682754959,-0.6876263076541168,0.09332185716674561,-0.2833646592985455,0.04781960749465731,-0.033645836802036415,1.272261412254392,-0.46363490892886466,-0.39981905288058045,-1.428382949205114,-0.028564177452721412,0.6967905882620714,-0.37459883920063325,-0.7105067622900421
7Networks_RH_Vis_7,0.4630465956014098,-2.3810975485467165,-1.3453520188922168,-0.8362130967755455,-1.0662569064945369,-0.004506834165401666,-0.24201683528156084,-0.8926828898693898,0.0064096771944587416,-0.2740058251986615,0.24790874037857993,0.4209828258663885,-1.1904799337657503,-0.17547187431767525,-1.9635452332918917,-0.8450997425264198,-1.0036039798418581,-0.7276301823897593,-0.31972222414957,-1.3533664776884575
7Networks_RH_Vis_8,-0.8149722862163519,0.6032962850363868,0.43169211501943744,-0.9586115498860784,-0.08124634793050643,-0.40974706934455457,-0.34364911330443926,-1.036547095347531,-0.25686757385335823,-0.3752138247144219,-0.19437049313001623,0.08453106832453725,1.091972339808787,-0.6056072464045559,-0.21437954890776637,-1.933648126446474,-0.3445712893184521,0.5950646902793301,-0.4673424541843884,-1.0833242184761778
7Networks_RH_Vis_9,0.4387938717771011,-0.14761583287722838,0.558966792630331,0.11495763191937682,-0.37138455353322586,-0.511798777961171,-0.9916387670605278,-0.30729786042444857,-0.37379574652840214,-0.07242030272142087,-0.20685872745006323,-0.07329847420495131,0.05102402559289276,-0.5331785521848599,0.4028077984692829,-0.4488858149840772,-0.26635684084490774,-0.5564623512471052,-0.37672205965566385,-0.00846332996876779
7Networks_RH_Vis_10,-0.8861211039366004,-1.253002270469876,-0.02666693719643294,-0.29048431948561865,-2.7293667221862616,-0.6876622831360072,-2.5902638148897488,-1.5985533126037852,-1.1993473748312133,-0.5293558953729031,-0.4473342180603658,-0.7216542109251397,-0.8350802139968202,-0.9166298630892553,-1.2746087913754744,-1.6705254168790207,-1.7224692710266156,-2.7377725840791243,-0.6814415426665548,-1.9933931093870423
7Networks_RH_Vis_11,-0.7758541741567007,0.7407685487165225,0.3335088591885961,-0.8727022475550135,-0.24459111075060969,-0.06267704855907086,-0.5624514427501349,-1.512348328833423,0.21369333197813034,-0.4160156798731389,-0.032506232558438576,-0.026580087277996926,1.5935489138018903,-0.7205543291636334,-0.6147693054116653,-1.8394028615736082,-0.5503692854238416,0.7655154477296531,-0.4322233720459293,-0.8686771419745145
7Networks_RH_Vis_12,-0.421236516210537,-0.2417336590618369,-0.0760977244635146,-0.891973787605764,-0.3525688981772474,-0.042406094486701136,-0.4305616136741286,-1.268054973126028,0.25727617698080935,-0.39986617386805107,-0.050422541397401176,0.0893450523263239,0.9091877461051355,-0.5625110635653318,-0.8518067573735593,-1.5235242222567267,-0.5980903132946042,0.5649524245694041,-0.39141678414538106,-0.695713438734553
7Networks_RH_Vis_13,-1.5017395411426473,-0.1662904596662475,-0.4742760856396182,-0.9784740045275758,-1.864341245669795,-0.5429811816354625,-1.4277362947694596,-1.603715379959751,-1.159419563296065,-0.5365776845111876,-0.48627902350528046,-1.04854788276103,-0.498019168324439,-0.693935641734783,-0.04505492552325659,-1.9589888104756983,-0.9448950510207753,-2.352202610100336,-0.6305421738260398,-2.183030749383833
7Networks_RH_Vis_14,-0.0569986502733234,-1.7670426752811554,-0.9708055051897394,-0.771078793448774,-0.6532691588631664,0.20358891764528242,-0.5470879315025757,-1.3089989518768461,-0.1018044745944957,-0.3791891000662056,0.017820627995527468,-0.5475501707260246,0.04770117347296153,-0.4705613593514526,-1.016771282244769,-1.2348807389684686,-1.045242742965772,-0.07159070362598988,-0.35571510063557066,-0.7843735774974192
7Networks_RH_Vis_15,-1.279725729624448,2.3580817767786955,0.3747792644854196,-1.1863000288508463,-0.008172584070668652,-0.072104304687838,-1.0135545425915067,-1.5652646718170329,-0.26045624583070986,-0.495238419924076,-0.3391955740925482,-0.2313382038381278,1.397811969985383,-0.5397570726015122,0.21142610963090083,-1.9980158245389406,-0.4421281354125959,-0.0054128465484592604,-0.442508817136942,-0.952254194477413
7Networks_RH_Vis_16,0.45928888676148377,0.35349647541497453,0.7712941899683922,0.18507128236643308,0.017482914018384393,-0.3125412317959164,-0.5943673200660969,-0.35312591559659373,-0.15030662341323694,-0.1443863110752752,-0.07310310939444592,0.0559283318379915,0.6772116362418467,-0.6377594807893269,0.3582719455397257,-0.5311055606716326,-0.11491474763329969,-0.0142243337520612,-0.2576946414568982,0.3268842565796947
7Networks_RH_Vis_17,-0.6410804876050034,-1.9168424553157903,-0.6823096874405388,-0.5276450606954197,-1.1594891197142996,0.09909725574329006,-0.7982996639808749,-1.858580105591888,0.2755088840940799,-0.5249051160342145,-0.060018348526635276,-0.7286052817793843,0.2314067483271775,-0.6524471724138856,-1.1244398516356378,-1.0523953661218528,-1.5514949388844064,0.13260855354578271,-0.4027711916402735,-0.7947793285925205
7Networks_RH_Vis_18,-0.8024095001989022,0.4419249510045055,0.20915616394626937,-0.3192253395906315,-0.7857975924768132,-0.46412765137885104,-0.830884924422103,-0.9946710862325479,-0.7676930551211356,-0.37664030902292056,-0.33114670707577537,-0.7817415810968221,0.39895498285671993,-0.8483607412625221,0.336650847563216,-1.6524015864644468,-0.41330530753899725,-0.9263646049992507,-0.42273031844562803,-0.9820454163250486
7Networks_RH_Vis_19,-1.183447212588899,3.1097283271145435,1.036020917041815,-0.825795293935675,0.8850788368907523,0.4508914091995528,-0.24253159320257858,-1.7693740320013682,0.4191317946942391,-0.4410566366320178,0.06787909651890267,0.029465038350640738,2.6806459242903284,-0.32708705460643694,1.0908222691131768,-1.9518372704919051,0.2762820148019799,1.0940135638315682,-0.31230259664611965,0.005455910406573676
7Networks_RH_Vis_20,-1.2566345171342552,0.3706841122252711,0.12202338095418946,-0.6436016526185043,-0.6650612559760355,0.5992333868846177,-0.7302872370937379,-2.303535108982436,-0.3138697039084719,-0.5178428337088442,0.08037792195208494,-0.4938535971271339,1.207984513584868,-0.8692367796394993,-0.5833509678148285,-1.735066076032564,-1.0015951064151896,0.12113810630984673,-0.4785373962124987,-0.9714229042793205
7Networks_RH_Vis_21,-1.8860989876546852,-0.11400426695448908,-0.7269172168886873,-0.9347035833024294,-1.8308192019402179,-0.48707440228835003,-1.3419083753245271,-1.2431783328662804,-1.1944683717852356,-0.5563222165444235,-0.5748234363435439,-1.5509763646432815,-0.30716548610491595,-0.8606488176918146,0.24798279758304095,-1.9560797882524117,-0.8832791302073401,-2.281530284980575,-0.5325073064398244,-1.77855978083028
7Networks_RH_Vis_22,-0.22208215144124083,0.4197303304580471,0.41285299880823995,0.22823607443105057,-1.310442113936105,-0.45284460408435606,-1.2822628415875117,-0.5088186374349333,-0.671243832113977,-0.35878343893567244,-0.3075796158482188,-0.4801896992742332,0.45141252287777767,-0.6691570720409273,0.060713641371990305,-1.0309240939168969,-0.7021862196102094,-0.9396521015973761,-0.3305680092824324,-0.11231933347635704
7Networks_RH_Vis_23,-1.2967573877743876,0.48031851575877316,-0.21140775112304613,-0.754622608498824,-0.8772423958302623,-0.22054140989219542,-1.0173460370075553,-0.9610377965542723,-0.6975853240712876,-0.434871891583407,-0.5865081221102303,-0.7270368974421096,0.24109348136477454,-0.9518235520908953,0.03093381230237661,-1.9493098306383672,-0.46754986370782875,-1.1353422091802288,-0.4159298611041008,-0.8147276035981732
7Networks_RH_Vis_24,-0.4679984433192043,0.42710196905955555,0.6160131419922195,-0.28076919552020796,0.4920813612096029,0.5736689986860062,-0.22391501422651555,-1.241282829633603,0.07888819448626509,-0.39226117877212663,0.13653948913322472,0.08286503181948382,1.3446894335339972,-0.3358073617498138,0.2846209739345445,-1.4188340296924171,0.02286545225079263,0.6492718967427289,-0.32918464387705365,0.2538328597835375
7Networks_RH_Vis_25,-0.5494780388120526,0.832060726301027,0.4808556066151126,-0.5905511116041288,0.9422887270391973,0.13482464747477071,-0.32521739225893465,-1.1171671567217394,0.12420791350750654,-0.3402183802269419,-0.2489942535814336,0.0712085265598039,1.3002106523821533,-0.40646975671298763,0.9328610294275808,-1.7816081673298167,0.44141812510055606,0.8730141798572479,-0.31912681011113214,0.3307296114771655
7Networks_RH_Vis_26,-0.7156599272140834,0.6941649708697618,0.18757218126481637,-0.2511419410929357,-0.44074991333760966,-0.3264065486637996,-0.3647025340926085,-0.6463003165045561,-0.7066903985531227,-0.32956515455047813,-0.3825695261068272,-0.578711290589437,-0.019750303159534452,-0.7804660402329708,0.42502087158248963,-1.5815955175229572,-0.10992270309411695,-0.5712358361525101,-0.39641653347738787,-0.6137421896718446
7Networks_RH_Vis_27,-0.09303816455225744,0.6338658709367143,0.6528866002593148,0.3076638227021575,-0.30646165845010404,-0.4697785634145422,-0.1222840124896024,0.08474826208731398,-0.5242088705743583,-0.24383093194735267,-0.2857876477160456,-0.1891378304761685,0.2723637912035258,-0.5199335553539328,0.5195719536146769,-0.8179231936477446,-0.11092976937899764,-0.17742548813978348,-0.34554515906737043,0.029869959492466017
7Networks_RH_Vis_28,-0.4045572191415335,0.2708658273045778,0.2566507491710856,-0.370906275095348,0.5070941309263904,-0.05799021653032742,-0.07232196295852132,-0.7559687766021917,-0.3324534519240629,-0.3126225360149322,-0.4012633114055905,-0.14402184963368833,0.1111865899699715,-0.4100045894368385,0.5079659560651476,-1.2936024739956027,0.37759267957676795,0.5516812657967571,-0.31586041358607886,0.09635465936105257
7Networks_RH_Vis_29,-1.411349976523061,-0.7500236287494207,-0.661022940156084,-0.4869497639838214,-1.5996628493210914,-0.35558946600609337,-1.378543733713007,-0.981229316647768,-1.105454333870408,-0.43818897063718715,-0.8049592932509905,-1.063523497629783,-0.7288759123622047,-1.1216363049319815,-0.2658542205703369,-1.708415894450596,-1.1178659017190489,-2.4209511424653174,-0.489980262379549,-1.0170992710565756
7Networks_RH_Vis_30,-0.37044712330022467,0.5711862163434399,0.24862633631914502,-0.15029538479648455,-0.012750169385722803,-0.49147326767718824,0.22976764938968045,0.1676459845292215,-0.42014153449074537,-0.199581682694879,-0.49973141013623706,-0.5515180104800377,0.2472970968880094,-0.3687406866185622,0.9526610434818747,-0.721680287500412,0.28463889670723,-0.20551583314763888,-0.38848258174965355,0.10661337628560912
7Networks_RH_SomMot_1,1.0047176913802374,-0.9104183821249936,0.450253704151663,0.2835720432825651,0.1860634197876011,0.3280969397349107,-0.594129603029847,0.6717485702027374,0.012202028657342094,0.1392401670352169,-0.0054186904549347525,-0.2183375478257331,0.12073091783798297,0.19955628548154278,0.7416728152274505,-0.004672400661382799,-0.002172252083645982,-0.29497917954533565,-0.0715164245963509,0.6579862932778245
7Networks_RH_SomMot_2,0.44198160257038416,-0.2637800509812129,0.8142744281577644,0.5169120338927842,0.20771309645704042,-0.07409202400395236,-0.45853145302353715,0.4709071008108974,-0.15105364400391452,0.05827873337515215,-0.12275805882597852,-0.004088783377743597,0.6343985025125519,-0.10586069806190743,0.7227462186538148,-0.2030534014771499,0.4618690809087978,-0.030431940929469756,-0.10344185771635647,0.8964419368413993
7Networks_RH_SomMot_3,0.5164866720293131,0.3855468038697146,0.8175983861333935,0.02398255358556537,0.669950341383445,0.2968136434014707,0.10480617552985987,0.4334121037230422,0.31185048445495517,-0.035944653504691206,0.07960088198069362,-0.28749312198826565,1.1417282802087247,0.5342791939994536,1.0274257460628695,-0.5481872853788788,1.3879886155334915,0.9987311041968733,0.2026919644797817,1.3013155404390797
7Networks_RH_SomMot_4,0.465172753864504,-0.3578948935341352,0.07065295658745262,-0.2935215741493162,0.43237801680038346,1.0938924343633087,0.33505605026072555,-0.362015131558281,0.5917114883218789,0.13076610677837,0.6613353897491691,0.05962184294419477,0.7518489702016502,0.27268578889760947,0.18178713881774003,-0.1946142345656805,0.9523037478330546,0.8453222822390118,0.5481150940298339,0.5721863000316814
7Networks_RH_SomMot_5,0.6020775472045764,-0.2498735138936348,0.1331079117090456,-0.029128329147279648,0.9709471210758651,1.2347270178966414,0.24899752436218014,0.3713087308205339,0.6613901060099769,0.36194211562431167,0.8134876154610705,0.5059146283644664,1.2416870551059331,0.3921412640553053,0.5853966273077523,0.6892032944448505,0.8608799383409698,1.1896956261103517,0.4786844976153337,1.6237161064760626
7Networks_RH_SomMot_6,-0.1899791792990014,-0.5299711170302753,-0.1233944870583908,-0.5309491159255874,0.1927213718641895,1.3094164701854698,0.6393611859870493,-1.3083030364554575,0.5427831180360592,-0.06508311316102502,0.5265116549518186,-0.0247940945166508,0.5425762036491275,-0.009165199036920235,-0.364760345963489,-0.28837141711932707,1.0581255225665824,1.134430400832632,0.4369958212731235,0.35946188199778734
7Networks_RH_SomMot_7,0.38430283319156405,0.456284201189437,0.8991121349301546,0.2683329822916001,0.3839370397131989,-0.06700846258947608,-0.07815711624485826,0.65137917130298,-0.06000635533270574,-0.08265279838679329,-0.1255777081811418,-0.30054863460405185,0.6402604746755529,0.33347495318247583,1.054041886622075,-0.4429888831035071,1.2012000065296966,0.542188857763511,0.0322300839059257,1.1323311538549172
7Networks_RH_SomMot_8,0.008946345037410873,0.05044171501319811,0.4687282205537513,0.4664922671165901,-0.4174343091795996,-0.28990016556870524,-0.8372737654289661,0.40649465000317375,-0.44368321466208227,-0.16841844385754698,-0.2890695088318809,-0.37566070447724104,0.2921136264981398,-0.07361593617056872,0.5026447327988561,-0.24707805540347527,0.22227998306368024,-0.6677391481189612,-0.2166267877561898,0.7194421747325365
7Networks_RH_SomMot_9,0.28606523882220825,-0.3793397349607274,0.22180964490539826,-0.07535035215612848,0.32791528766285183,0.8777923326793187,0.18488854380490577,-0.6050330653254092,0.37187277080094666,-0.12311887604895116,0.4928823297212782,0.29150690044844213,1.3550200815589255,-0.09948964081740096,-0.07926975630407705,0.21363056022993862,1.1076114166114812,0.9342976264616991,0.17508947512134113,1.3908792774418157
7Networks_RH_SomMot_10,-0.2403208486223932,0.05828690874453375,0.10008041944786356,-0.21060379764123535,0.0852890111474819,0.4561101130001337,0.29713832387943245,-1.323458216270982,0.33837775181926355,-0.22960158413478285,0.31190135833270666,0.013017909040944835,0.35089457109232786,-0.27557062930807935,-0.07444157912132726,-0.3266482235951005,0.7560370514943596,1.145616462764451,0.11635454327092332,0.3865820173487448
7Networks_RH_SomMot_11,1.0889255164156104,0.5314836633385077,0.6112420657025469,0.2948394764388286,0.9387168170722946,0.2690061076425716,0.27079263951256144,0.9591063450144066,0.5910170605788424,-0.017253489871003617,0.3109152265367027,0.22203529200398375,1.6305842634438126,0.6236504900718799,1.004404039311237,0.43155930279841714,1.59618401253687,0.6937788568394073,0.11239893451646883,2.2306860046826698
7Networks_RH_SomMot_12,0.21283047476234762,0.5715951206448884,0.4633077741466399,0.16742191715094765,0.27225535000661744,-0.25526326200402194,0.09300329299151874,0.8278583500643922,-0.26039656547742235,-0.20353439216609104,-0.18385864910214142,-0.4036958843294512,0.055554270974081756,0.3323399892426499,0.5914338470369472,0.0528144353518804,1.3150336269423029,-0.7326162414802327,-0.051725819547103466,0.9978060198161929
7Networks_RH_SomMot_13,0.6571898289855933,0.595061609779958,0.6307654760427184,0.2629451166508252,0.6849238819976154,0.2524384622153585,0.2779330653894341,0.11214762016944722,0.7504976479666804,-0.06790141896969785,0.2587385973802333,0.19702549167722497,1.7719940814712547,0.029832687230254697,0.7906040082708253,0.2825182966624438,1.4068199643186428,0.9317471384087519,0.05550372112510152,2.13585681080882
7Networks_RH_SomMot_14,0.4169078988926168,0.1473902412606304,0.3373776183450578,0.17800916782439677,-0.20780389068723576,-0.18377145936289177,-0.30322137642550123,0.8279242749418186,-0.4173484776079315,-0.1951028133269618,-0.16458039816356507,-0.3252136001013507,0.181645700051998,0.19546857895013728,0.7152992805531821,-0.24616992060636378,1.108650894304343,-0.898996208350857,-0.0981053517902751,0.927055469632306
7Networks_RH_SomMot_15,-0.9098233673040655,-0.3061813036706986,-0.3716012245111704,-0.46814086823407336,-1.615032604385889,-0.7316449811591116,-0.7710204743755836,0.19777141667080536,-1.2829448615928418,-0.5589085306970905,-0.5616522295962296,-1.2164623485712356,-1.4717261047939318,0.10990748562012095,0.1815011462132657,-0.7565671041849277,0.0029423257135267273,-2.444704210233553,-0.5283461316491842,-1.1497175404479174
7Networks_RH_SomMot_16,-0.38215784648761686,0.511884062358951,-0.3192816263315156,-0.6736347445482258,-0.6624972827451969,-0.410613312572493,-0.10744346722877798,0.019796986405438654,-0.6891122740190174,-0.38091682517394615,-0.2866233102686198,-0.45274443774716117,-0.20848446312335495,-0.014650863157061343,0.06401273165522044,-0.6549212240279256,1.3195905886792614,-0.7302869651988821,-0.0610939170175064,-0.11341023161191846
7Networks_RH_SomMot_17,0.11246866473874194,0.4960961538861617,0.16365542338498446,-0.0783636474052406,-0.6925942449967123,-0.3692468644202533,-0.38004639129629836,0.6454244707781944,-0.3889096215507269,-0.2589124905337773,-0.3460975577584,-0.5199652108023902,0.23875435258735567,-0.005677375294535427,0.4300961272647495,0.17470497871687188,1.0992655191949243,-0.7891477661551383,-0.14209665029493146,0.5635681830875893
7Networks_RH_SomMot_18,-0.5048189410374476,0.8097923283799234,-0.4831776386809124,-0.8585372992963038,-0.231488914429468,-0.4841911696385855,0.6175494487827438,-0.3573394407071004,-0.38327281204142616,-0.3603229770875936,-0.1986335076702036,-0.3942984127454883,-0.10111690836150526,-0.16167109481897723,-0.36804737877686733,-0.5517339006982974,1.3705975151561236,0.1342888974020497,0.07105954227672817,-0.12016419123624841
7Networks_RH_SomMot_19,-0.04047719387583843,0.5161540094452933,0.004218974487489842,-0.32352013601414126,0.005431910853706229,-0.38892708360250977,0.21634406726408573,0.1278493902821253,-0.16185908493679005,-0.20475379731255447,-0.2850782875489263,-0.4754509789690349,0.1342532342671793,-0.0162791609485584,0.43222971468487187,-0.07911523264180095,1.5497109141509133,0.05052752804901701,-0.06895380996090118,0.3792643920760519
7Networks_RH_SomMot_20,-0.4766975951737115,-0.25714437145840224,-0.5043396338885547,-0.07829063568436936,-1.0276483443335123,0.4572091906481257,0.003773871574393834,-0.9040418761387293,0.20767448116535187,-0.4556643572472624,0.25346871570042756,0.12517578089615045,-0.5256071675265279,-0.3674427129003926,-1.1141642718053621,0.18933803000857802,0.48014216775513247,-0.16157247363743807,0.22603576460020594,-0.16109157019661155
7Networks_RH_SomMot_21,-0.8081263383422251,-0.053571581583805615,-0.6239473419469758,-1.0185154143552313,-1.225369894398577,-0.3774676357277308,-0.6406227894378068,-0.5128583841449826,-0.9732042194462949,-0.46537019242565014,-0.52729050860738,-1.119538497832637,-0.6076356640387649,-0.3608877059658603,-0.26462680866723876,-1.1955005753813752,0.6160534147665955,-1.1610162640138095,-0.441292366615359,-1.0421985234672246
7Networks_RH_SomMot_22,-0.7709996036334126,0.5231122809669975,-0.6985548779845635,-1.0136776445494655,-0.5028964962377873,-0.5589122721382704,0.5691252789836395,-0.757471294888246,-0.4714179292947442,-0.40630824005647903,-0.268275628857917,-0.4939676725158939,-0.41358730913040936,-0.2607230827481563,-0.5562332129624895,-0.6665432751595601,1.234528799936743,-0.002446187008846107,0.025897917268557825,-0.5722469096204973
